no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,debt_to_income,total_assets,assets_to_loan
4,1,1,7000000,19600000,8,708,17600000,2600000,24300000,4500000,1,2.7999996000000573,49000000,2.4999998724489862
4,0,0,5600000,14800000,20,656,9600000,9200000,11600000,6500000,1,2.6428566709184516,36900000,2.493243074780873
4,1,0,1800000,7000000,14,743,2600000,1000000,4500000,1500000,1,3.888886728396262,9600000,1.3714283755102321
2,1,0,3600000,12100000,14,408,10100000,4200000,13000000,5400000,0,3.361110177469395,32700000,2.7024791154975936
5,1,0,600000,1300000,14,408,1000000,300000,1600000,900000,0,2.1666630555615742,3800000,2.9230746745579426
1,1,1,4900000,16500000,12,439,7500000,1400000,10300000,7200000,0,3.3673462515619894,26400000,1.599999903030309
3,1,1,3000000,7100000,6,415,2000000,5700000,9500000,2500000,0,2.3666658777780407,19700000,2.7746474965285217
0,0,1,3800000,10600000,12,490,3300000,6500000,14400000,3100000,0,2.7894729501386974,27300000,2.575471455144202
1,1,1,7600000,30000000,16,884,13300000,3600000,17200000,10800000,1,3.947367901662118,44900000,1.4966666167777793
4,1,0,7800000,25400000,18,425,3000000,14000000,30500000,7200000,0,3.2564098389218157,54700000,2.153543222301448
0,1,0,6800000,21700000,20,730,17500000,1300000,18600000,3600000,1,3.191176001297647,41000000,1.8894008345898232
4,1,1,5900000,17300000,20,657,1500000,5600000,13000000,4100000,1,2.9322028928469672,24200000,1.3988438497778122
2,0,0,4900000,16800000,10,480,2200000,8900000,12600000,2700000,0,3.4285707288631166,26400000,1.571428477891162
3,0,1,1100000,3100000,16,356,1300000,100000,3000000,1600000,0,2.818179256200676,6000000,1.9354832466183076
1,0,1,9800000,36000000,12,629,28000000,4100000,29800000,11200000,1,3.673469012911325,73100000,2.030555499151236
1,1,1,1200000,4700000,2,667,1100000,300000,4200000,800000,1,3.9166634027804976,6400000,1.3617018379357793
0,0,0,4700000,11500000,18,559,7500000,0,18700000,2600000,1,2.446807990040853,28800000,2.504347608317599
4,1,0,6700000,16000000,4,791,0,13000000,20700000,5200000,1,2.3880593450657694,38900000,2.4312498480468845
0,0,1,3700000,11300000,6,538,6200000,400000,10400000,5400000,0,3.0540532286342623,22400000,1.9823007095309106
2,1,0,7400000,16000000,20,358,16700000,5500000,26800000,4300000,0,2.1621618699781258,53300000,3.331249791796888
2,0,0,3300000,11700000,14,439,4000000,6300000,8300000,1700000,0,3.5454534710747057,20300000,1.7350425867484969
2,1,1,4800000,15300000,12,503,3300000,4000000,12000000,4300000,0,3.1874993359376385,23600000,1.5424835593148
4,1,1,4600000,11900000,6,810,11200000,8200000,17500000,5200000,1,2.5869559593574003,42100000,3.5378148287550566
1,1,1,8000000,30600000,14,302,12700000,13100000,23900000,6800000,0,3.8249995218750596,56500000,1.8464051684181317
0,0,0,4100000,8800000,18,300,10900000,6400000,8600000,3500000,0,2.146340939916844,29400000,3.340908711260374
4,0,0,2600000,7200000,16,612,1300000,1000000,5800000,1400000,1,2.7692297041424214,9500000,1.319444261188297
3,0,0,1300000,5000000,6,686,2700000,2000000,4100000,900000,1,3.8461508875762402,9700000,1.9399996120000775
0,1,1,2300000,4900000,12,409,3300000,2400000,4700000,3200000,0,2.130433856333106,13600000,2.775509637651094
5,1,0,300000,900000,6,492,800000,300000,700000,400000,0,2.9999900000333333,2200000,2.4444417283980795
0,1,1,7000000,21700000,20,498,6600000,5500000,14700000,3900000,0,3.09999955714292,30700000,1.4147464785831116
3,0,1,4400000,10900000,18,611,8600000,6300000,8800000,3000000,1,2.4772721642563265,26700000,2.4495410596751324
5,0,1,5100000,11800000,6,776,7600000,400000,10500000,4400000,1,2.313725036524503,22900000,1.9406778016374744
1,0,0,5900000,13000000,6,779,10800000,11600000,13100000,6600000,1,2.2033894570526344,42100000,3.238461289349132
3,1,1,7800000,27200000,16,560,3600000,8100000,21800000,8600000,1,3.4871790401052514,42100000,1.5477940607428655
4,1,1,2200000,5100000,6,308,3200000,2600000,6600000,3100000,0,2.318180764463289,15500000,3.039215090349982
4,0,0,5400000,12600000,18,786,300000,2500000,21000000,6600000,1,2.3333329012346478,30400000,2.412698221214427
1,0,0,7400000,29100000,8,597,12100000,4800000,16300000,7000000,1,3.9324319010227162,40200000,1.3814432514967956
4,1,0,5800000,12000000,12,811,9400000,8800000,14200000,3100000,1,2.068965160523248,35500000,2.958333086805576
1,1,1,5800000,13000000,12,862,11300000,8400000,12000000,3900000,1,2.2413789239001853,35600000,2.738461327810667
3,0,1,4800000,14200000,12,369,3200000,200000,14000000,3000000,0,2.9583327170140175,20400000,1.4366196171394636
1,0,1,7400000,23900000,4,687,20800000,10900000,26100000,5600000,1,3.229729293279825,63400000,2.652719554279517
0,0,1,9600000,19600000,12,500,21500000,700000,37600000,10900000,0,2.0416664539930776,70700000,3.6071426731049656
2,0,1,200000,500000,6,746,400000,0,500000,0,1,2.4999875000625,900000,1.7999964000072
4,0,0,700000,2100000,14,619,1900000,700000,2400000,1000000,1,2.9999957142918365,6000000,2.8571414965992874
2,0,0,7600000,16700000,20,692,9900000,9600000,25100000,7400000,1,2.197368131925246,52000000,3.113772268636391
1,0,1,1400000,3300000,18,321,900000,1500000,3000000,700000,0,2.3571411734705903,6100000,1.8484842883380945
2,0,1,3800000,15000000,14,730,10800000,2900000,10700000,3600000,1,3.9473673822717417,28000000,1.8666665422222306
3,0,0,2700000,10800000,6,480,4400000,0,10300000,3500000,0,3.9999985185190674,18200000,1.6851850291495343
2,0,1,5000000,10700000,2,753,12600000,9000000,11500000,5700000,1,2.1399995720000855,38800000,3.6261678854048705
4,1,1,9000000,28900000,6,637,11300000,1200000,33000000,4800000,1,3.211110754321027,50300000,1.7404843688413714
3,1,0,3700000,9000000,6,483,9300000,400000,9900000,3600000,0,2.432431775018439,23200000,2.5777774913580567
4,0,1,300000,1100000,4,315,700000,100000,900000,100000,1,3.666654444485185,1800000,1.6363621487616828
4,1,0,1800000,4100000,8,777,2200000,2500000,3600000,1900000,1,2.277776512346382,10200000,2.487804271267251
2,1,0,7900000,17700000,4,402,20900000,11800000,25600000,8400000,0,2.2405060455055636,66700000,3.7683613690191318
4,1,1,2100000,7700000,8,493,4300000,400000,4400000,1300000,0,3.666664920635752,10400000,1.3506491752403669
0,1,1,900000,3100000,4,355,1700000,100000,3000000,500000,1,3.444440617288203,5300000,1.7096768678461716
3,1,0,9900000,23600000,18,557,18300000,8600000,23000000,9100000,1,2.383838143046652,59000000,2.499999894067801
0,0,1,5600000,20000000,20,606,7100000,500000,20000000,7600000,1,3.5714279336735832,35200000,1.7599999120000045
1,0,1,6000000,12200000,16,743,8800000,2600000,20600000,2900000,1,2.033332994444501,34900000,2.8606555032249585
5,0,0,5700000,18400000,4,579,12800000,4000000,17200000,4900000,1,3.228069609110595,38900000,2.1141303198842216
0,1,1,9000000,33100000,20,734,2800000,5900000,25300000,10300000,1,3.677777369135848,44300000,1.338368539626328
0,1,0,7300000,16100000,2,490,7600000,1400000,21800000,10700000,0,2.205479149934363,41500000,2.577639591450957
5,1,0,5300000,20500000,16,802,11200000,7100000,21100000,4100000,1,3.8679237985049437,43500000,2.1219511160023847
1,0,1,3500000,7400000,16,867,500000,6600000,9500000,2100000,1,2.1142851102042544,18700000,2.5270266855369345
0,0,0,1000000,2200000,12,302,2200000,400000,3700000,1400000,0,2.1999978000022,7700000,3.4999984090916323
0,0,0,5100000,19900000,12,867,1800000,7100000,18300000,5700000,1,3.9019600192235258,32900000,1.6532662485795855
0,1,1,2900000,9900000,8,312,1800000,4500000,11200000,3700000,0,3.413791926278646,21200000,2.1414139251097044
3,0,0,7600000,19100000,14,762,14800000,15000000,23500000,7300000,1,2.5131575640582153,60600000,3.172774702996089
5,0,1,6000000,14700000,18,462,15400000,9700000,13800000,3500000,0,2.4499995916667348,42400000,2.884353545282072
1,1,0,6300000,18200000,18,849,4300000,5800000,15500000,5200000,1,2.88888843033517,30800000,1.6923075993237582
3,0,0,1900000,7400000,18,592,2300000,3000000,6000000,1800000,1,3.8947347922448463,13100000,1.7702700310445905
4,1,0,600000,1400000,4,507,200000,300000,1700000,400000,0,2.333329444450926,2600000,1.8571415306131924
2,0,1,4100000,11400000,14,505,8100000,7500000,10100000,5500000,0,2.7804871267104567,31200000,2.73684186518931
0,0,1,800000,3200000,8,467,900000,400000,3100000,800000,0,3.99999500000625,5200000,1.6249994921876587
2,0,0,6600000,22900000,16,543,2500000,11000000,26300000,8500000,0,3.4696964439853875,48300000,2.109170213573353
4,1,1,300000,1100000,12,674,600000,0,800000,200000,1,3.666654444485185,1600000,1.4545441322326071
3,1,0,6100000,13500000,2,717,15700000,4200000,16100000,3400000,1,2.2131143912927227,39400000,2.9185183023319774
5,0,1,4800000,17000000,10,666,6800000,5400000,12400000,2900000,1,3.541665928819598,27500000,1.6176469636678257
4,0,0,4500000,17300000,18,830,200000,4200000,12000000,2500000,1,3.8444435901236464,18900000,1.0924854859834978
2,1,0,3800000,9400000,16,383,8300000,500000,9200000,2300000,0,2.473683559556958,20300000,2.159574238343166
2,1,1,7000000,18900000,8,584,13000000,13600000,20600000,5000000,1,2.6999996142857694,52200000,2.7619046157722424
2,0,0,4400000,14200000,18,799,6300000,7800000,10800000,2400000,1,3.2272719938018195,27300000,1.9225350758778115
5,1,0,5300000,19400000,6,510,14700000,7000000,13600000,3700000,0,3.660376667853459,39000000,2.010309174726331
0,0,1,2600000,5900000,6,572,5800000,3100000,7300000,3800000,1,2.2692298964500397,20000000,3.38982993392713
3,0,0,3300000,13100000,2,554,6000000,2500000,6700000,3800000,1,3.9696957667588584,19000000,1.4503815686731627
1,0,1,1200000,4800000,6,344,2900000,1700000,3200000,1300000,0,3.9999966666694444,9100000,1.8958329383681378
3,1,0,4300000,8600000,8,881,9100000,5200000,15000000,5500000,1,1.999999534883829,34800000,4.046511157382423
0,0,1,8400000,27200000,10,514,2500000,6400000,20100000,7200000,0,3.2380948526077558,36200000,1.33088230401168
0,1,0,600000,1800000,18,796,1000000,700000,1200000,500000,1,2.9999950000083335,3400000,1.8888878395067559
2,1,1,4700000,16200000,12,802,2300000,5400000,14800000,6700000,1,3.446807777274941,29200000,1.8024690245389492
3,1,0,4200000,12500000,20,375,1300000,5100000,10900000,2400000,0,2.9761897675738647,19700000,1.57599987392001
2,1,0,4300000,14700000,2,871,4100000,7300000,13900000,4400000,1,3.4186038561386383,29700000,2.0204080258225834
0,0,0,800000,2900000,2,439,100000,900000,2700000,1200000,1,3.6249954687556643,4900000,1.6896545897742794
0,0,1,9300000,32000000,8,438,24800000,6400000,34900000,12400000,0,3.4408598450688337,78500000,2.453124923339846
5,0,0,6200000,13700000,2,468,3300000,12300000,13900000,5500000,0,2.2096770629553126,35000000,2.554744339069756
3,1,1,3500000,10200000,12,645,10400000,5700000,10000000,2400000,1,2.914284881632891,28500000,2.7941173731257476
2,1,1,3600000,9200000,18,700,4400000,1800000,10700000,3500000,1,2.5555548456792097,20400000,2.2173910633270584
5,1,1,9500000,36700000,16,348,3500000,2200000,31600000,11400000,0,3.8631574880886856,48700000,1.3269754406818681
5,1,1,600000,1400000,10,877,1400000,400000,2000000,700000,1,2.333329444450926,4500000,3.214283418368987
0,0,1,3800000,14900000,6,899,7800000,600000,12400000,2800000,1,3.9210515997232633,23600000,1.5838925111481537
3,1,1,1400000,3500000,12,610,1200000,600000,3800000,1400000,1,2.4999982142869897,7000000,1.9999994285715919
1,0,0,6300000,23900000,4,742,1500000,7100000,21800000,4300000,1,3.7936501914840965,34700000,1.4518827844400508
1,0,1,2800000,6600000,18,801,4000000,4900000,7100000,3700000,1,2.3571420153064233,19700000,2.9848480325987827
4,1,1,5400000,17100000,2,533,13800000,5100000,12200000,4700000,1,3.166666080247022,35800000,2.093567129031162
3,0,1,6300000,23900000,16,656,12700000,9300000,15200000,5100000,1,3.7936501914840965,42300000,1.7698744029341253
3,1,1,3900000,14300000,18,785,10900000,7600000,13900000,4900000,1,3.6666657264959674,37300000,2.6083914259866137
2,1,1,4200000,15700000,2,332,7000000,700000,13300000,3000000,1,3.7380943480727744,24000000,1.5286623230151386
0,1,0,3100000,8100000,18,768,400000,1600000,11600000,2400000,1,2.612902382934715,16000000,1.9753083981100743
1,1,0,3400000,8600000,6,640,7700000,1000000,7800000,4400000,1,2.5294110207614646,20900000,2.4302322755543866
4,0,0,1500000,3100000,6,885,100000,2800000,3800000,1900000,1,2.0666652888898076,8600000,2.774192653486241
3,0,1,900000,2000000,18,772,2300000,700000,3500000,800000,1,2.2222197530891634,7300000,3.6499981750009125
4,1,1,7800000,25600000,4,665,1000000,2300000,27300000,8200000,1,3.282050861275531,38800000,1.5156249407959008
1,0,1,3500000,10500000,20,454,8300000,4000000,7600000,2100000,0,2.9999991428573876,22000000,2.095237895691629
1,0,0,8400000,32500000,14,698,20600000,5900000,17300000,12200000,1,3.869047158446767,56000000,1.7230768700591732
4,0,1,6400000,21300000,20,332,3600000,9100000,16200000,8000000,0,3.32812447998055,36900000,1.732394284864118
1,0,0,9600000,28300000,6,536,18700000,9300000,27300000,6000000,0,2.9479163595920457,61300000,2.1660776619760544
5,0,1,2100000,6500000,10,796,2400000,2800000,7300000,2700000,1,3.0952366213158946,15200000,2.3384611786982803
2,0,1,6000000,19900000,8,486,12100000,8100000,20100000,6600000,0,3.316666113888981,46900000,2.3567838011666433
0,0,1,8300000,16800000,18,422,8000000,10600000,23300000,11400000,0,2.0240961416751637,53300000,3.172618858772687
1,0,1,5300000,18500000,6,501,6700000,8600000,16600000,4300000,0,3.4905653791386078,36200000,1.956756650986127
1,0,1,9700000,23500000,4,666,15100000,9400000,23300000,8000000,1,2.4226801626102925,55800000,2.374467984065192
3,0,1,8200000,16500000,18,371,19000000,1200000,18500000,8200000,0,2.0121948765616002,46900000,2.8424240701561168
5,1,0,3400000,6900000,14,312,1800000,400000,10300000,3800000,0,2.029411167820245,16300000,2.3623184982147105
5,1,0,2800000,11000000,12,753,3900000,4600000,10700000,2400000,1,3.928570025510705,21600000,1.9636361851239832
0,0,1,2400000,5200000,16,740,6300000,1000000,7500000,2900000,1,2.1666657638892652,17700000,3.403845499260481
1,1,0,8200000,24000000,4,366,10900000,15200000,25200000,10400000,0,2.926828911362328,61700000,2.5708332262152824
4,0,0,4200000,11100000,8,526,11600000,200000,16800000,4900000,0,2.642856513605592,33500000,3.0180177461245274
4,1,1,5500000,14800000,10,354,16000000,3400000,21200000,7700000,0,2.6909086016529815,48300000,3.263513293005859
5,0,1,2900000,6300000,6,719,7900000,1600000,8000000,1600000,1,2.172413043995502,19100000,3.0317455505165793
5,0,0,6300000,20100000,12,774,15600000,11800000,16200000,5800000,1,3.1904756840514787,49400000,2.4577113205118746
5,0,1,9700000,29100000,18,732,4700000,7400000,35600000,12400000,1,2.9999996907216815,60100000,2.0652920252476967
1,0,0,6500000,16000000,6,862,2000000,0,24000000,9700000,1,2.461538082840295,35700000,2.2312498605468836
5,0,0,4900000,10800000,18,613,6800000,800000,14500000,5300000,1,2.204081182840575,27400000,2.537036802126222
5,1,1,6900000,16500000,6,447,4100000,400000,14100000,6600000,0,2.3913040012602895,25200000,1.5272726347107495
4,0,1,1100000,3000000,4,730,300000,600000,3600000,1100000,1,2.727270247936138,5600000,1.866666044444652
2,0,1,7800000,29600000,14,568,0,8600000,27000000,7200000,1,3.7948713083498324,42800000,1.4459458970964223
2,1,1,8200000,23600000,6,495,23000000,10600000,27200000,6100000,0,2.878048429506289,66900000,2.8347456425955238
5,0,1,6700000,23600000,14,854,3000000,3300000,19400000,7500000,1,3.52238753397201,33200000,1.406779601407644
3,1,1,7400000,15200000,10,548,16700000,12800000,19300000,4800000,0,2.0540537764792193,53600000,3.5263155574792395
1,0,0,1200000,2700000,14,779,600000,2200000,2400000,600000,1,2.2499981250015626,5800000,2.1481473525380177
0,0,0,9500000,24800000,2,564,17400000,16000000,19600000,12000000,1,2.610526040997259,65000000,2.620967636251305
5,0,1,4000000,8200000,2,571,3500000,7700000,9500000,4400000,1,2.049999487500128,25100000,3.0609752364664344
0,0,1,8600000,32600000,8,778,21500000,14100000,33600000,11000000,1,3.7906972336398566,80200000,2.460122623922619
4,1,1,9100000,28400000,12,808,25800000,11800000,19300000,9700000,1,3.120878777925409,66600000,2.345070339962312
0,0,1,7100000,18600000,20,770,19200000,13100000,23100000,5100000,1,2.6197179408847973,60500000,3.252687997167312
0,0,0,9000000,28400000,4,612,0,7200000,26900000,13200000,1,3.1555552049383104,47300000,1.6654928991023628
3,1,1,1400000,2700000,14,819,1200000,1500000,4000000,1300000,1,1.9285700510213921,8000000,2.9629618655696794
1,1,0,8800000,20200000,6,627,24200000,16100000,17600000,11900000,1,2.2954542846074677,69800000,3.4554453734928035
3,0,1,5400000,14700000,4,359,12300000,9900000,15100000,6100000,0,2.722221718107089,43400000,2.9523807515387244
1,1,0,6100000,19100000,6,341,5700000,5900000,12400000,6300000,0,3.1311470276808153,30300000,1.5863873514980444
1,1,0,1000000,3600000,4,570,1000000,1300000,3700000,1000000,1,3.5999964000036,7000000,1.9444439043211377
3,1,1,7700000,18100000,20,736,7800000,14500000,29100000,10000000,1,2.350649045370254,61400000,3.3922650059522095
1,1,1,6100000,12900000,2,302,8900000,7500000,15600000,7200000,0,2.114753751679713,39200000,3.0387594543597323
2,0,1,7700000,21000000,12,420,16100000,4300000,27400000,10500000,0,2.72727237308151,58300000,2.776190343990936
4,1,1,4700000,12000000,2,416,5800000,8200000,13000000,6800000,0,2.553190946129586,33800000,2.816666431944464
2,1,1,9100000,34800000,20,836,21300000,10900000,30600000,9900000,1,3.824175403936769,72700000,2.089080399739069
0,1,1,5800000,12700000,12,528,8400000,7300000,19600000,7600000,0,2.189654794887104,42900000,3.3779524899250006
4,0,0,8500000,24900000,2,405,1900000,400000,21700000,11400000,0,2.9294114200692447,35400000,1.4216866898921008
2,1,1,9900000,33400000,14,783,16600000,16100000,21000000,9500000,1,3.373737032955855,63200000,1.8922155122091164
4,0,1,2000000,4000000,10,636,2100000,0,4000000,1700000,1,1.9999990000005,7800000,1.949999512500122
1,0,1,5000000,16800000,6,711,6300000,7600000,16000000,3200000,1,3.3599993280001343,33100000,1.9702379779620252
1,1,1,3200000,11800000,16,848,5500000,3200000,7500000,2300000,1,3.68749884765661,18500000,1.5677964773053832
1,0,1,8000000,27800000,8,804,7900000,1600000,27100000,11800000,1,3.4749995656250543,48400000,1.7410071316184486
0,0,1,1200000,2800000,14,892,3200000,100000,3300000,1700000,1,2.3333313888905094,8300000,2.964284655612623
2,0,1,5800000,22800000,14,696,12100000,200000,20800000,4800000,1,3.9310338049941715,37900000,1.6622806288473408
1,1,0,2500000,7600000,20,888,7400000,4200000,6400000,1900000,1,3.0399987840004865,19900000,2.6184207081025384
